bodyPart,equipment,gifUrl,id,name,target,secondaryMuscles,instructions
waist,body weight,https://v2.exercisedb.io/image/I35yUxDzDHyRcs,0691,seated side crunch (wall),abs,['obliques'],"['Sit on the floor with your back against a wall and your legs extended in front of you.', 'Bend your knees and place your feet flat on the floor, hip-width apart.', 'Place your hands behind your head with your elbows pointing outwards.', 'Engage your abs and lean to one side, bringing your elbow towards your hip.', 'Pause for a moment, then return to the starting position.', 'Repeat on the other side.', 'Continue alternating sides for the desired number of repetitions.']"
upper legs,body weight,https://v2.exercisedb.io/image/evVTFVVUZP-VSr,0696,self assisted inverse leg curl (on floor),hamstrings,"['glutes', 'calves']","['Lie flat on your back with your legs extended and your arms by your sides.', 'Bend your knees and place your feet flat on the ground, hip-width apart.', 'Lift your hips off the ground, engaging your glutes and hamstrings.', 'Slowly curl your legs towards your glutes, keeping your hips lifted.', 'Pause for a moment at the top, then slowly extend your legs back to the starting position.', 'Lower your hips back down to the ground.', 'Repeat for the desired number of repetitions.']"
upper legs,body weight,https://v2.exercisedb.io/image/SCwxANks37R5qk,0697,self assisted inverse leg curl,hamstrings,"['glutes', 'calves']","['Lie flat on your back on a mat or bench with your legs extended.', 'Place your hands by your sides or under your glutes for support.', 'Bend your knees and lift your feet off the ground, bringing your thighs towards your chest.', 'Pause for a moment at the top, then slowly lower your legs back to the starting position.', 'Repeat for the desired number of repetitions.']"
chest,body weight,https://v2.exercisedb.io/image/jSKzY8DW52ZpiV,0699,shoulder tap push-up,pectorals,"['triceps', 'core']","['Start in a high plank position with your hands slightly wider than shoulder-width apart and your body in a straight line from head to heels.', 'Lower your body towards the ground by bending your elbows, keeping them close to your sides.', 'As you push back up, lift your right hand off the ground and tap your left shoulder.', 'Return your right hand to the ground and repeat the push-up, this time lifting your left hand and tapping your right shoulder.', 'Continue alternating shoulder taps with each push-up repetition.', 'Maintain a stable core and avoid excessive hip rotation throughout the exercise.', 'Repeat for the desired number of repetitions.']"
waist,body weight,https://v2.exercisedb.io/image/6XK9g-M0HCC7j1,0705,side bridge v. 2,abs,"['obliques', 'glutes']","['Lie on your side with your legs extended and stacked on top of each other.', 'Place your forearm on the ground directly below your shoulder, with your elbow bent at a 90-degree angle.', 'Engage your core and lift your hips off the ground, creating a straight line from your head to your feet.', 'Hold this position for the desired amount of time.', 'Lower your hips back down to the starting position.', 'Repeat on the other side.']"
waist,body weight,https://v2.exercisedb.io/image/r1nUt3i9mnUAje,0709,side hip (on parallel bars),abs,"['obliques', 'hip flexors']","['Stand between two parallel bars with your feet shoulder-width apart.', 'Place your hands on the bars and lift your body off the ground, supporting your weight on your arms.', 'Engage your abs and slowly lift your legs to the side, keeping them straight.', 'Pause for a moment at the top, then slowly lower your legs back down to the starting position.', 'Repeat for the desired number of repetitions.']"
upper legs,body weight,https://v2.exercisedb.io/image/hSw9g5vYMECLpP,0710,side hip abduction,abductors,"['glutes', 'quadriceps']","['Stand with your feet shoulder-width apart and your hands on your hips.', 'Shift your weight to one leg and lift the opposite leg out to the side, keeping it straight.', 'Pause for a moment at the top, then slowly lower your leg back down to the starting position.', 'Repeat on the other side.', 'Continue alternating sides for the desired number of repetitions.']"
neck,body weight,https://v2.exercisedb.io/image/R95ALbBRSO-aiS,0716,side push neck stretch,levator scapulae,"['trapezius', 'sternocleidomastoid']","['Stand or sit up straight with your shoulders relaxed.', 'Tilt your head to the right, bringing your right ear towards your right shoulder.', 'Place your right hand on the left side of your head and gently apply pressure to increase the stretch.', 'Hold the stretch for 15-30 seconds.', 'Repeat on the other side, tilting your head to the left and applying pressure with your left hand.', 'Repeat the stretch 2-3 times on each side.']"
upper arms,body weight,https://v2.exercisedb.io/image/pLqszAYpTRfpoR,0717,side push-up,triceps,"['shoulders', 'chest', 'core']","['Start by lying on your side with your legs extended and stacked on top of each other.', 'Place your bottom hand on the ground directly under your shoulder, fingers pointing forward.', 'Press through your bottom hand to lift your body off the ground, keeping your legs straight and your core engaged.', 'Extend your top arm straight up towards the ceiling, creating a straight line from your head to your heels.', 'Lower your body back down to the starting position with control.', 'Repeat for the desired number of repetitions, then switch sides.']"
back,body weight,https://v2.exercisedb.io/image/gwvgcZAIsGmMug,0720,side-to-side chin,lats,"['biceps', 'forearms']","['Stand with your feet shoulder-width apart and your knees slightly bent.', 'Grasp a pull-up bar with an overhand grip, hands slightly wider than shoulder-width apart.', 'Hang from the bar with your arms fully extended and your body relaxed.', 'Pull yourself up by bending your elbows and bringing your chin towards the bar, while keeping your body straight.', 'Once your chin is above the bar, lower yourself back down to the starting position.', 'Repeat for the desired number of repetitions.']"
lower arms,body weight,https://v2.exercisedb.io/image/q0dbQzWgLAqxpd,0721,side wrist pull stretch,forearms,"['wrists', 'hands']","['Stand with your feet shoulder-width apart and your arms extended in front of you.', 'Extend your right arm out to the side, parallel to the ground, with your palm facing down.', 'With your left hand, grab your right hand and gently pull it towards your body, feeling a stretch in your right forearm.', 'Hold the stretch for 15-30 seconds, then release.', 'Repeat on the other side.']"
chest,body weight,https://v2.exercisedb.io/image/yCfB-bnPjcfaye,0725,single arm push-up,pectorals,"['triceps', 'shoulders', 'core']","['Start in a push-up position with your hands shoulder-width apart and one hand placed slightly wider than the other.', 'Engage your core and lower your body towards the ground by bending your elbows, keeping your back straight.', 'As you lower yourself, shift your weight to one side and lift the opposite arm off the ground, extending it straight out to the side.', 'Push through your chest and triceps to raise your body back up to the starting position, while simultaneously lowering your extended arm back to the ground.', 'Repeat the movement, alternating the arm you extend with each repetition.']"
lower legs,dumbbell,https://v2.exercisedb.io/image/r3wo-Uax6uaBFv,0727,single leg calf raise (on a dumbbell),calves,"['ankles', 'feet']","['Stand with your feet hip-width apart and hold a dumbbell in one hand.', 'Lift one foot off the ground and balance on the other foot.', 'Slowly raise your heel as high as possible, using your calf muscles.', 'Pause for a moment at the top, then slowly lower your heel back down.', 'Repeat for the desired number of repetitions, then switch to the other leg.']"
upper legs,body weight,https://v2.exercisedb.io/image/ddUS26rNVckRFH,0730,single leg platform slide,hamstrings,"['glutes', 'quadriceps']","['Start by standing with one foot on a platform or slide board.', 'Bend your knee slightly and slide the foot on the platform backward, extending your leg.', 'Keep your core engaged and maintain a straight posture throughout the movement.', 'Slowly return to the starting position by sliding your foot back to the initial position.', 'Repeat the movement for the desired number of repetitions, then switch legs.']"
